intercept,r13_lag,r_onfh,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
3.95820106951753e-05,-0.188805392531888,0.134071951853529,0.109644839117124,0.209043720408568,-0.0445326782175491,0.180988197192388,0.0288841361728617,-0.287726805294637,-0.0315824213520592,-0.0367218789965285,0.15008254656662,-0.0161073531909208,0.167352270156641,2009-09-01,2009
3.12099284736358e-05,-0.188685286873461,0.13409084848798,0.110482057620285,0.206739796034361,-0.0449043731805331,0.182741258412785,0.028234503347546,-0.287978921538742,-0.0315108837607222,-0.0360759014536433,0.149508201322382,-0.015675988795572,0.166990866822372,2009-09-02,2009
3.76369163511997e-05,-0.18884019194746,0.134331115079326,0.109267691924185,0.207463500381421,-0.0447798880131225,0.183050412772223,0.0283222669950373,-0.288155004188038,-0.0308933824067805,-0.0364364159037145,0.149378854730918,-0.0161702381354187,0.167191090619304,2009-09-03,2009
4.01400074314426e-05,-0.188469088277173,0.134357196349108,0.109617106172415,0.207669752149258,-0.0454786114645813,0.184050373723447,0.0294896421403459,-0.287881010017523,-0.0300417581863878,-0.0369288510201538,0.149416027281226,-0.0160003609930487,0.167083225813975,2009-09-04,2009
3.89453278675965e-05,-0.18850673873852,0.134288595680527,0.109568289199394,0.207555555495755,-0.0454917059886305,0.184343950255567,0.0294110393575993,-0.287849579043665,-0.0299373543439362,-0.0369524504386781,0.149389032708233,-0.0160464238419793,0.167066646763758,2009-09-08,2009
4.2880263522034e-05,-0.188498362924567,0.134369858751581,0.109786911980081,0.207630193718587,-0.0441945776841783,0.184406564787624,0.0293962432123364,-0.287560952623477,-0.030239874952061,-0.036903959145168,0.148637417426013,-0.0163115711211401,0.167230207045326,2009-09-09,2009
4.87096986923495e-05,-0.188347896237309,0.134312033090531,0.109757034470972,0.209034953682163,-0.0444073540702706,0.184878672029154,0.0295004600698592,-0.286664279350593,-0.0299658947966618,-0.0349193686424273,0.148573634691043,-0.0163665370244868,0.167382058728107,2009-09-10,2009
4.43816785330609e-05,-0.188599255647167,0.134088519083383,0.110449549720629,0.208619726325882,-0.0434701980323124,0.185081954770083,0.0302091222741985,-0.286674325001448,-0.0302201653533256,-0.0343683000459686,0.147997953193339,-0.016106627671109,0.167025937519808,2009-09-11,2009
4.82120474012808e-05,-0.188830751061178,0.13398028586668,0.110615759397714,0.209101432066116,-0.0429759244384963,0.184548275425722,0.0305572519104732,-0.286592862378428,-0.0304156971652829,-0.0339080593332617,0.148642515941343,-0.0161119719308201,0.16701240924364,2009-09-14,2009
4.2339791942724e-05,-0.189273214956824,0.133918472796946,0.111034979418606,0.208412231503241,-0.0410166299280087,0.182705509732081,0.0301834477250961,-0.288037624224351,-0.0319209919860279,-0.0344544077370173,0.148483372336269,-0.0154403140707347,0.166376648232817,2009-09-15,2009
3.94135336255551e-05,-0.189171245965389,0.133887202408454,0.11095272555163,0.207817645749636,-0.0405956177532698,0.181390126544979,0.0299319384969392,-0.28826398429106,-0.033162608992359,-0.0343135691261522,0.14827891433365,-0.014941123317796,0.166284715898025,2009-09-16,2009
3.45472685013298e-05,-0.189408227235521,0.133662781538764,0.112141025518716,0.206780361127687,-0.0413668980269632,0.183080042788142,0.0307189177600653,-0.286302873219898,-0.0320555355843315,-0.0352566299869112,0.148596498146263,-0.0152935079222183,0.166024889792476,2009-09-17,2009
